Median_House_Value,Median_Income,Median_Age,Tot_Rooms,Tot_Bedrooms,Population,Households,Distance_to_coast
95700,2.1694,33,2289,576,1100,503,60935.4555
55000,2.6442,34,172,38,149,55,60696.94224
105500,3.4784,36,3099,605,1322,623,61446.84297
104200,2.0471,16,5407,1467,2523,1265,60389.663
114500,2.6485,18,5527,1446,2883,1305,59334.48523
99100,2.5245,17,12355,3630,5692,3073,59334.48523
141400,3.089,18,6955,1882,2803,1740,58281.41843
136600,2.9559,36,2396,536,1225,515,62003.08978
118800,2.5238,22,5773,1320,2607,1250,60955.63601
136400,4.1488,37,1994,347,782,355,61719.43247
103000,3.0156,36,1239,237,764,222,60215.40303
108100,2.2264,33,2091,468,1053,470,59910.50688
113600,2.8,34,1151,234,563,251,59910.50688
124600,2.5363,25,2228,534,1130,481,59616.81217
156800,2.0432,18,2614,624,1181,616,59616.81217
98700,3.2596,36,2253,434,1018,426,60215.40303
93400,2.8462,36,2019,369,878,356,58867.8262
448300,6.3406,41,2577,365,913,339,58867.8262
136800,3.788,35,3137,544,1312,549,61565.83813
283300,5.8336,36,1119,144,414,150,61565.83813
446400,6.8469,36,1249,159,362,143,61255.2888
148600,3.6053,34,2888,496,1168,479,62297.66371
207800,3.5179,36,2523,401,927,398,60531.33135
280400,7.3343,37,2839,390,1006,400,59499.61829
191700,5.0497,38,2968,475,1176,454,59178.13761
189400,4.5313,38,1839,287,685,276,60215.40303
194100,4.775,36,2388,369,838,356,60531.33135
115700,2.7788,27,3900,776,1549,761,63245.33155
170100,5.0997,27,4314,611,1662,575,62218.96804
133000,4.4643,35,1930,328,805,338,61887.11997
133600,3.875,36,1275,227,530,245,61887.11997
144100,5.0492,35,2355,365,993,354,62918.94241
265700,5.3243,29,1285,193,460,206,61195.59506
225700,5.0508,32,3303,480,1185,436,60858.12002
344000,8.4699,25,3196,406,978,419,59832.08821
320200,8.6572,20,2992,378,1105,368,60175.3652
267200,7.8031,18,1631,228,599,228,60478.00464
225900,5.9174,23,2912,421,1132,410,61543.58066
380000,8.05,22,3273,480,1151,463,61543.58066
175200,5.5632,24,6540,1008,2667,1031,66030.01978
146400,4.875,28,6119,985,2631,934,64990.5167
164000,3.4299,28,4175,796,2032,830,64274.54234
134100,2.5511,25,4916,1243,2140,1136,63245.33155
159500,3.8882,37,2191,394,951,362,62918.94241
133000,3.058,34,2447,503,1077,456,63953.45074
164500,4.7283,30,2619,370,940,359,64990.5167
139300,4.6111,36,322,48,133,59,65729.15903
143400,2.1472,19,4563,1069,2256,926,65438.53231
120700,2.6623,32,3658,797,1452,715,64684.77864
141100,4.8194,37,494,86,253,99,64684.77864
151800,4.6127,30,5996,1018,2532,1049,64684.77864
166100,1.6678,27,1743,380,697,368,63642.68757
116500,2.2,34,2352,610,1127,592,63342.40486
115300,3.5625,41,774,144,356,150,63342.40486
115600,3.0139,43,1077,199,447,182,63642.68757
127100,3.7569,42,945,193,460,193,62603.00015
114100,3.0833,39,823,146,329,144,62603.00015
126900,3.0086,27,2375,537,863,452,62297.66371
118900,2.7813,30,2930,739,1661,668,64104.51516
150400,3.8068,34,1226,180,359,167,64104.51516
156900,2.4632,35,2024,359,786,364,62003.08978
170500,2.2844,27,5693,1487,2334,1387,63052.75233
160900,1.8176,45,2696,624,1059,582,63052.75233
130400,2.517,30,3626,834,1577,806,63830.27348
98700,1.8571,31,1540,452,1079,444,63830.27348
113200,2.2292,28,3671,886,1733,820,62773.87714
118800,1.9908,33,3512,825,1515,782,61719.43247
97500,2.5162,21,3260,763,1735,736,62505.92356
88600,2.0786,33,3171,832,1591,695,62249.03261
84400,2.1776,34,1126,256,589,243,61185.4692
65200,1.3696,40,1134,252,675,249,60935.4555
64900,2.0224,41,1087,272,462,219,62249.03261
78000,2.6055,42,1385,273,740,274,63314.25856
67000,1.6641,43,1009,225,604,218,63072.75094
73100,1.9412,42,2217,536,1203,507,63314.25856
73000,2.0639,36,1765,438,1008,382,62003.34181
63300,1.8792,41,1404,313,765,330,60696.94224
66800,2.3214,41,1578,317,897,333,64629.41268
64400,1.9167,38,1384,287,682,280,64629.41268
60500,1.8611,42,1720,382,1069,362,64381.06451
58500,1.6033,44,1728,367,1042,349,64381.06451
49800,2.098,21,2274,495,1157,445,65449.37322
77400,3.1696,18,909,198,661,176,65215.83789
65900,2.0417,34,2010,411,1501,422,64143.60672
70500,1.125,18,1756,442,837,320,63917.16069
62100,1.0398,25,1678,367,971,307,63917.16069
122200,3.8295,28,1219,240,559,212,64993.15878
62200,1.3302,38,1673,399,1116,382,62842.41425
55900,1.3462,33,1077,271,753,236,62842.41425
71000,1.6343,38,1402,370,970,382,62842.41425
64700,1.9107,37,1607,385,972,354,61768.98481
61000,1.4387,37,3009,733,1513,588,61768.98481
110000,2.6369,5,2680,502,1885,498,64781.44785
103400,3.2039,8,3746,767,2161,744,64580.81297
92600,3.8125,14,3167,551,1787,533,64580.81297
60600,1.867,23,1481,343,1079,315,63701.84384
67000,1.6607,20,1517,323,1287,328,63497.76941
67600,1.56,26,3185,658,2444,626,62415.74235
51700,1.4397,28,1246,295,884,258,62623.37175
59800,2.5643,37,1534,315,1147,322,61546.09108
63100,1.4861,38,2419,605,1696,503,61546.09108
81400,1.0424,32,2436,612,1509,618,60470.06551
60900,2.4205,43,705,178,464,159,60254.95676
60900,1.9871,35,3326,696,2511,649,61334.7856
70100,1.0467,33,1591,466,1000,418,60696.94224
158900,4.6625,44,2324,413,823,375,59395.36325
70000,1.0685,46,1758,511,1094,484,60470.06551
66300,1.2917,43,1111,269,613,290,60254.95676
135600,1.9688,29,1978,538,823,490,59176.31758
67500,0.9379,34,438,116,263,100,60470.06551
69300,2.1889,29,2197,520,1374,483,62219.64031
65800,1.6563,31,1072,279,781,281,60051.74245
67500,1.6331,35,1372,360,850,328,60051.74245
331300,3.9615,17,1269,233,494,231,63615.06477
178800,3.6788,5,8149,1913,2933,1616,59088.60988
129300,3.7449,6,12197,2617,5634,2329,61862.45038
134500,3.7188,8,16679,3457,7919,3329,60607.77066
225000,2.6745,5,1395,373,638,322,59514.64898
117000,3.1944,6,693,143,276,151,61701.56519
129700,3.9143,8,15309,2996,7463,2885,60771.57433
105300,3.4291,6,4391,974,1982,914,59681.47607
96600,3.8272,23,7709,1279,4147,1262,60947.41491
89400,2.3438,18,1511,315,1062,304,59860.54373
108600,2.1029,28,800,149,450,158,68142.18319
383300,8.0379,32,541,82,229,98,67463.33067
91900,3.0903,10,3054,528,1932,510,72964.05502
135500,4.7396,25,1287,224,727,236,73639.60623
99800,4.0227,26,1708,299,911,290,72017.45309
101200,3.5129,25,2336,406,1172,408,71472.262
96200,4.0625,10,2562,460,1478,433,70811.07417
90400,3.9853,24,2159,369,1141,355,70194.61685
93900,3.8611,32,965,183,568,188,70009.62575
96200,2.5,28,927,165,542,148,69517.24238
94400,2.0625,19,2476,534,1355,463,68228.07051
112200,3.725,32,2118,345,1019,338,68662.61392
105200,3.6429,28,1601,308,848,305,69965.43579
94900,3.1942,24,3124,556,1512,555,69308.50086
89200,2.2243,32,2962,526,1542,521,69110.12133
103000,2.8333,35,1299,254,705,245,67835.55562
97300,5.0155,19,946,182,474,173,67655.29053
96800,3.3125,11,3335,658,1963,622,68922.19326
91300,3.625,31,1007,181,563,185,69835.02149
81100,2.7179,35,1814,367,1076,372,66289.3777
120500,3.9914,3,3438,603,1602,554,65664.82275
112500,2.5062,50,880,150,1148,148,67010.24865
87000,3.0833,29,2103,380,1124,387,70981.8563
84200,3.3074,34,1086,187,663,190,69927.51893
84200,4.0673,35,1643,298,831,305,69654.56384
83400,3.1786,36,1775,296,937,305,69927.51893
84000,3.2361,35,1851,327,1007,286,70981.8563
84400,2.6713,35,2943,554,1460,510,70713.00859
108300,4.0909,38,300,47,154,51,70453.91769
80200,2.7009,35,1093,192,590,190,70981.8563
88200,3.5429,29,3757,646,2022,611,69927.51893
72900,2.5542,35,1620,276,939,277,69927.51893
77000,2.4844,35,1565,290,861,277,69654.56384
93800,1.7596,40,67,17,50,32,69654.56384
78800,2.2723,36,1354,258,771,267,68874.99355
72700,2.555,36,1786,338,974,319,68874.99355
78400,2.3958,37,2176,460,1067,357,68597.81189
73400,2.2788,38,1001,228,597,226,68597.81189
112500,0.9338,35,562,174,240,106,68330.62675
95000,3.6484,18,3938,649,1861,606,72037.92609
89500,2.2402,25,3919,764,2203,783,71773.07126
88400,3.865,30,2897,506,1508,478,70453.91769
88200,3.4911,26,2230,410,1155,377,72037.92609
112700,3.7857,16,2686,516,1553,529,71845.82501
114300,3.7031,17,1968,364,996,331,71845.82501
120000,4.3118,20,7085,1222,3455,1229,70502.5931
98600,3.5403,18,7923,1558,3789,1473,70502.5931
151300,4.5432,2,21897,3513,8652,2873,74697.20123
133000,3.9318,7,4842,935,2857,907,72834.68119
107000,3.8355,15,4680,758,2626,729,72341.41182
93300,3.6989,13,6850,1400,4251,1421,71260.35037
129600,3.5802,5,14414,2979,7608,2832,72596.12973
82500,2.3683,17,2770,684,1471,624,69162.05153
116600,2.2339,5,5819,1507,3237,1356,69162.05153
86000,2.3844,9,3184,779,1929,769,67824.36451
96500,2.7955,22,2878,599,1362,541,68115.89071
103300,2.4574,17,4866,1056,2371,1030,67824.36451
100500,1.8972,17,3778,939,2393,862,67542.8322
109500,3.1858,34,825,173,355,130,66489.70913
99300,3.6937,33,1503,282,652,229,65158.27657
124000,4.2743,28,3379,552,1543,556,70804.4753
118500,4.0352,34,1503,264,731,285,69765.30459
120700,3.0417,35,643,117,331,134,69765.30459
92900,1.9805,16,3154,860,1837,793,68728.4117
130700,2.7011,8,3322,805,1694,774,68417.28304
137500,2.8092,17,1149,257,583,243,68728.4117
133100,2.119,18,4164,963,2032,898,68728.4117
105700,2.5556,24,3313,769,1631,681,68417.28304
116100,3.6953,14,756,141,424,155,68115.89071
159700,3.6786,27,1672,299,757,282,65729.15903
107900,3.2243,20,2498,546,1185,506,67377.95178
105500,2.7797,15,4371,908,1842,818,69049.14508
198500,2.6266,23,2446,523,1132,513,68019.55808
199000,4.6,27,1595,246,610,253,67693.90132
183200,2.8106,24,3533,741,1496,723,68019.55808
161000,3.8068,12,2772,578,1335,565,66661.88435
119500,2.4342,27,2203,493,1158,492,66992.60388
139700,3.7562,17,2761,501,1128,482,66661.88435
161700,4.0036,13,3033,540,1363,519,65632.47843
156800,2.7181,23,1947,409,866,400,65968.40544
135800,2.2574,19,1853,415,772,397,64947.09313
153000,2.4537,20,4021,864,1658,730,64605.80837
142200,2.6023,22,1778,408,875,375,63582.00668
166100,2.0926,11,1716,404,722,415,63582.00668
148000,2.7079,21,2453,518,1326,505,63924.73812
162100,3.9063,20,5801,1148,2586,1063,63582.00668
288200,6.2817,25,4260,607,1635,640,62854.03405
213000,3.3182,24,2868,527,1284,487,67054.47628
150000,3.0972,31,1817,372,992,339,66792.69685
150500,3.0348,20,7003,1409,3107,1315,66300.45897
240000,6.244,31,3114,430,1121,456,65475.70129
177900,3.0864,29,2430,448,1087,394,65230.87332
148300,2.6897,33,898,190,470,201,65230.87332
190200,2.774,22,3902,845,1870,763,64162.72799
326700,6.6238,17,992,151,316,159,64411.65059
160000,4.0833,20,5001,830,2330,830,67855.81872
195400,4.6302,19,5407,838,1927,804,67608.42759
158500,3.6523,19,8501,1558,3576,1467,67332.98931
136400,5.2081,27,1713,282,761,295,69718.89179
140500,4.7381,26,1604,245,751,267,69718.89179
163400,5.078,26,1149,193,500,194,69379.34998
143600,3.95,21,1276,208,501,205,69379.34998
157700,3.0952,23,2628,499,1210,453,68354.78332
165700,5.5,21,2759,409,1053,374,68676.95956
139000,3.712,21,3824,634,1818,600,69986.61488
139200,4.2188,28,3391,550,1546,553,69986.61488
144300,4.5278,26,3192,447,1132,418,68920.48151
121600,3.5852,36,1665,293,846,306,68920.48151
232300,5.4889,15,6940,1019,2829,990,72581.52963
196000,5.6529,14,3443,510,1413,505,71554.42947
249400,5.259,13,4491,689,1657,667,69551.61584
212900,4.6437,19,2926,476,1349,480,70902.52776
169500,4.8088,19,3243,546,1334,515,71939.02568
250300,6.2082,14,3335,440,1329,429,71631.53381
216100,3.7869,17,7741,1401,3153,1331,70496.05961
169600,5.02,26,3670,556,1616,550,71333.3747
221600,6.1183,19,3170,444,1344,452,71044.66586
188700,6.1872,19,1891,266,678,255,70765.52295
189800,4.1382,15,2642,520,1032,475,70765.52295
258700,5.6864,21,2764,363,902,360,69244.41585
270600,4.6484,17,2655,421,991,384,69994.79836
159800,2.9016,25,2787,601,1247,522,69711.41217
213500,4.3098,22,1597,280,657,273,68659.12603
217400,4.8375,40,1098,175,415,160,68946.87737
173300,5.2949,33,1984,289,842,276,69711.41217
147300,3.8816,27,2744,464,1340,452,69174.13876
186200,4.8661,24,3459,573,1336,544,68381.28537
350000,10.2264,36,120,16,30,14,67326.53527
242100,3.6298,19,3574,669,1373,643,68381.28537
117100,2.8973,8,4053,912,2033,897,75810.32205
112900,3.0212,14,5827,1246,2578,1038,74744.61266
113500,3.575,35,3095,594,1550,576,75810.32205
143200,3.7813,15,5828,1051,2868,1037,74744.61266
121200,2.6016,14,11442,2690,6068,2435,72617.35375
124700,3.235,18,7334,1332,3339,1271,74152.67851
115400,4.0739,21,6575,1105,3358,1098,73127.44964
124500,3.8776,11,13796,2372,6000,2250,72468.50827
142900,1.9093,13,5826,1411,2244,1219,71115.75982
99900,2.8226,17,5434,1106,2755,1047,75180.37254
103800,3.5769,32,1875,361,1027,343,75513.72677
131900,2.2813,15,2514,482,1166,503,76210.43201
122200,3.9506,11,2306,420,1308,418,75890.19081
127500,4.5245,14,4594,774,2474,782,74539.76068
102000,4.3836,18,3998,744,2071,660,74855.67945
124900,4.3643,17,3214,551,1879,562,73503.01955
118400,3.2444,16,2966,578,1365,480,73503.01955
126000,3.0703,16,3592,642,1740,629,73503.01955
117800,2.7868,15,2226,421,1004,417,73191.59478
122700,4.6923,15,3137,509,1635,544,72152.57443
146400,3.5893,25,1252,207,587,217,71436.32373
130600,2.8426,10,3908,890,1898,798,70406.56824
91600,3.1382,21,3455,706,1605,704,70406.56824
135700,4.1563,26,1387,226,807,244,70741.13339
130200,1.962,17,2683,704,1410,659,70081.24886
125400,2.5909,17,2767,584,1275,568,69049.14508
115500,4.8224,27,1998,353,970,343,70741.13339
114500,4.0417,31,2532,479,1396,467,70406.56824
132500,3.5444,12,5098,1094,2029,1065,72365.36397
134900,3.6995,13,2135,429,779,432,73127.44964
82500,2.1009,16,5179,1271,2181,1151,71766.04268
134300,3.8603,22,1194,207,545,223,71766.04268
119800,3.0733,15,4018,850,2070,814,71054.15265
140600,5.2817,19,2655,438,1253,454,72104.79108
143000,4.8523,20,1234,208,649,211,71054.15265
117100,3.3188,32,2915,492,1292,454,69986.61488
125400,4.2037,23,2145,340,1022,349,71054.15265
145300,4.6488,16,3747,586,1817,590,74998.67177
145600,4.4489,16,3389,597,1674,568,73938.02206
133000,2.7477,4,3080,827,1195,683,73149.90498
166800,5.7133,13,3243,488,1585,480,75815.89261
144400,4.2464,16,3262,533,1794,543,75534.40933
137000,5.2586,17,3917,638,1809,564,74205.12046
134500,4.5562,17,3050,481,1490,489,74481.46451
112800,4.1607,24,1014,185,606,194,74481.46451
135500,3.7426,20,1402,236,676,236,73719.8576
135600,4.9688,15,1497,243,730,242,73430.25921
167400,5.2051,13,4256,619,1948,622,73149.90498
276100,6.1943,13,503,70,267,77,73430.25921
244300,4.2262,14,6155,1034,2407,941,72380.86924
141800,4.2273,18,1830,313,905,361,72096.39483
149000,2.5199,16,3185,886,1550,802,71821.37803
124300,4.0781,8,1145,241,447,216,71044.66586
111600,2.7388,15,2116,524,866,519,71821.37803
128700,3.8906,15,1701,346,723,352,71821.37803
147300,3.75,16,3467,615,1478,601,72617.35375
160000,5.4797,23,1727,264,833,258,71555.92789
158800,4.3625,29,1087,174,430,174,71555.92789
144000,1.8589,20,1881,378,921,360,72365.36397
130500,3.6516,20,1992,363,889,346,71300.15128
162700,5.2177,15,6838,941,3166,926,77645.23436
142900,4.4609,16,4082,666,1912,652,76060.78674
143400,4.3009,14,3713,637,1845,635,76589.02193
146600,4.3826,9,7812,1348,3275,1178,75261.96953
243200,5.6902,5,7138,1227,2623,1139,77012.41819
390800,3.2321,11,4415,723,1520,627,78385.26433
274500,6.3528,7,7104,970,2772,920,76665.9316
131700,4.3214,28,2970,471,1379,463,77030.22998
137500,2.7174,26,3077,607,1603,595,75998.22137
139000,3.4506,10,6262,1278,2954,1169,74326.35118
214700,4.4695,23,1843,273,818,276,77448.21838
170500,4.8542,18,4947,714,2227,675,77153.03633
148700,3.9226,19,5268,849,2357,849,75061.47766
133000,3.8954,27,5266,971,2432,948,72977.74481
131700,4.0182,28,3558,589,1742,581,72674.6902
143800,3.4896,9,2200,422,938,369,74968.49884
145800,4.1071,11,5500,956,2827,946,73611.09533
130700,4.05,20,1412,226,700,227,73289.91853
112100,3.0533,19,2987,626,1610,605,73611.09533
147000,4.817,16,1754,284,773,277,74279.98776
115400,2.9803,26,1546,287,773,299,73941.15789
171000,4.6902,10,3875,668,1632,593,73941.15789
179200,6.1185,26,1937,286,769,274,73259.91689
204800,5.47,17,1605,217,732,241,72916.2992
225000,6.1359,52,240,44,6675,29,77730.09124
293300,2.5183,15,3084,557,1040,562,79051.85368
121900,3,37,1252,267,686,256,75996.58092
116000,2.3333,42,2101,480,945,426,74627.46551
159000,3.7796,21,6198,1223,2827,1179,75347.8831
189600,5.0159,6,9798,1551,4583,1494,76723.85737
131600,3.1161,21,3517,667,1687,655,76356.10827
222500,6.2503,2,12360,1747,4438,1470,75500.45057
212500,4.2031,8,530,109,398,96,64873.12473
263100,6.8869,6,6873,959,2354,931,64801.43016
203400,3.6645,16,2574,441,1041,428,57545.77009
273200,7.2582,4,11021,1565,3857,1494,68515.04838
55000,2.233,25,394,94,155,83,64076.05964
112500,2.6981,35,7088,1279,4885,1272,58964.24648
101900,3.1711,35,3295,560,1454,536,62288.56911
136100,3.6817,21,9774,1777,4674,1712,62031.05584
123700,2.5035,24,4378,910,2149,812,62031.05584
132700,3.9727,17,13553,2474,6544,2359,64941.78562
116900,4.3235,25,2707,464,1423,490,64671.37969
103400,3.3926,32,9534,1819,4951,1710,63613.3487
95600,2.7652,13,2321,539,1066,497,66560.37368
96100,2.7356,22,2938,619,1501,561,65222.73558
103300,2.4722,23,2547,504,1235,469,65222.73558
110500,4.4519,26,1814,299,963,317,64941.78562
115600,2.9452,17,6663,1369,2840,1299,65514.09391
111600,3.1654,25,1122,198,564,213,64173.87286
112500,3.1194,17,1671,378,848,351,64173.87286
109100,4.0938,29,1276,225,600,223,63888.27095
127500,5.31,15,3369,499,1733,470,59906.08932
109400,3.311,17,3608,682,1694,666,58586.58529
101100,3.6897,25,692,146,504,167,59906.08932
108700,4.5766,18,1169,186,614,192,58846.34776
104400,2.9693,13,4715,1090,2420,1059,56732.86022
165000,3.1042,18,224,38,95,41,56898.95338
91300,2.3787,19,2653,680,1419,579,61502.99389
90700,2.6471,16,1537,364,1125,375,61502.99389
112500,2.5035,10,2421,580,962,497,61229.71239
113300,3.5192,9,2748,521,1663,565,60172.77102
101600,2.5,22,1229,253,733,250,60172.77102
150000,2.3684,17,1621,350,706,338,59650.97733
92500,3.0481,3,4188,1136,2081,995,63127.16953
95600,3.6563,19,2460,470,1346,480,62836.77001
89600,2.1116,25,3002,718,1660,613,62557.18798
92400,2.8966,29,2748,563,1619,525,61502.99389
118600,2.9896,12,2975,628,1440,593,58338.71709
114000,4.1447,11,2838,498,1701,504,57271.49055
116300,3.5691,12,16239,3358,8656,3234,55961.12165
113500,2.9464,19,6308,1167,3012,1112,57445.17506
135800,2.6635,16,3895,896,1762,855,58470.84685
118000,2.7679,18,2129,363,815,347,57445.17506
129500,5.6485,26,1793,244,653,235,58809.17987
140200,4.5066,16,2629,491,1265,485,58102.8954
134100,5.0917,17,1605,258,748,262,60478.00464
134500,4.4602,14,5737,1008,2731,983,59407.58411
123300,3.9934,18,4481,780,2211,775,57031.22274
126900,5.0427,22,2607,411,1216,407,57031.22274
118800,2.8021,33,1191,198,554,191,56773.40844
132400,5.0622,16,2278,370,1203,371,58102.8954
138000,5.2881,17,6225,938,3064,947,57789.56087
125500,4.5815,21,2713,432,1287,440,56422.77197
32500,1.8288,20,1232,332,667,288,57789.56087
52500,2.0901,27,1827,509,852,450,57445.17506
157500,4.15,19,822,134,457,133,54188.31619
157700,4.2206,29,2337,391,1054,352,52761.20348
130600,4.3658,4,20982,3392,10329,3086,47234.94213
145900,4.5604,4,14418,2282,6578,2140,47761.49593
237600,5.4445,3,2696,384,990,316,43243.82172
209900,5.8831,19,2780,414,1320,404,48179.52425
144400,4.3879,2,6992,1132,2816,984,47469.61312
240900,5.7452,14,3205,465,1439,456,45673.04562
247500,5.8239,17,4401,655,1970,639,43265.829
188400,5.1811,6,3254,465,1168,345,42983.53329
125700,3.5625,14,3727,685,1741,646,41645.52213
91200,3.3281,18,2643,502,1755,541,42698.0393
150400,4.7557,7,6091,921,2916,886,41369.19545
138700,4.45,10,3425,629,1538,587,41369.19545
154400,4.8831,15,4155,637,1722,616,40312.61562
143500,6.2575,15,1883,254,893,256,39550.24648
94400,3.175,11,2322,459,1373,424,41213.00718
